"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"312","1","246890","Imme","305987","24/10/2018","52.54709985062895","13.407162376310506","3","Lovely Apartment in Berlin Prenzlauer Berg","Prenzlauer Berg Nordwest","Pankow","201","69","2.51","Entire home/apt"
"268","2","1575292","Michel & Anne","306312","28/09/2018","52.53991618482666","13.421763734758642","4","LOVINGLY RESTORED 100qm APARTMENT ","Helmholtzplatz","Pankow","162","165","2.01","Entire home/apt"
"0","1","1576481","Norman","306502","29/09/2016","52.499067451630275","13.312813664325631","4","1,5 bedroom at Ku'damm close to IFA","Düsseldorfer Straße","Charlottenburg-Wilm.","3","70","0.11","Entire home/apt"
"0","1","372612","Torsten","307587","01/05/2018","52.53509116951422","13.398194289461651","2","Sunny apartment in Berlin Mitte","Brunnenstr. Süd","Mitte","8","69","0.16","Entire home/apt"
"276","1","1602903","Kathrin","311703","15/10/2018","52.4959891694112","13.357160233002244","3","Elegant 4 Room Apartment with 2 Bathrooms","Schöneberg-Nord","Tempelhof - Schöneberg","127","235","1.62","Entire home/apt"
"343","3","98237","Damian","316462","17/10/2018","52.528805431942864","13.38847176461706","1","Central Mitte:Galleries/Bars/Rest.","Brunnenstr. Süd","Mitte","234","84","2.85","Entire home/apt"
"268","2","1641541","Stamatis","320279","30/10/2018","52.5326740063382","13.406534173025621","7","STUDIO NEAR KASTANIENALLE","Brunnenstr. Süd","Mitte","56","77","0.83","Entire home/apt"
"347","3","3062473","Robin","321378","26/09/2018","52.5347078003907","13.403589093600688","1","TOP-FLOOR APARTM./ 2 roof terraces/ Kastanienallee","Brunnenstr. Süd","Mitte","126","149","1.55","Entire home/apt"
"275","10","163384","Alan & Kasia","322463","31/10/2018","52.540525990177564","13.43765050624436","3","Great value in Prenzlauer Berg, free parking","Prenzlauer Berg Ost","Pankow","273","87","3.33","Entire home/apt"
"265","10","163384","Alan & Kasia","322520","23/10/2018","52.54228215090319","13.436394558227915","3","Central studio w/ sunny GARDEN","Prenzlauer Berg Nord","Pankow","253","95","3.09","Entire home/apt"
"0","1","1669920","Maurice","326608","08/05/2017","52.50220242715921","13.432926878003844","3","RealCozyAltbau in outgoingKreuzberg","nördliche Luisenstadt","Friedrichshain-Kreuzberg","14","72","0.18","Entire home/apt"
"7","1","1677535","Julia","328255","31/10/2018","52.539583064623265","13.407190549608334","5","SUNNY & COSY FAMILY HOME (MAUERPARK) WiFi","Prenzlauer Berg Südwest","Pankow","34","70","0.86","Entire home/apt"
"304","1","1198319","Esther","336482","23/09/2018","52.52523085904556","13.406309586085781","4","Lovely city apartment in former East Berlin","Alexanderplatz","Mitte","16","95","0.2","Entire home/apt"
"247","2","1293030","HaZaSu","344986","21/10/2018","52.53694697506237","13.420710099502527","2","Sunny Cosy Prenzlauer Berg Berlin","Prenzlauer Berg Südwest","Pankow","141","70","1.89","Private room"
"352","1","1792392","Petra Und Egbert","354033","01/07/2016","52.41264680660037","13.549880313647371","6","5 separate+ruhige Ferienwohnungen","Altglienicke","Treptow - Köpenick","5","74","0.1","Entire home/apt"
"159","1","1832975","Ursula","362701","14/09/2018","52.50332881100493","13.43878167302309","3","Stylish lodge in the heart of Kreuz","nördliche Luisenstadt","Friedrichshain-Kreuzberg","313","89","3.92","Entire home/apt"
"0","1","1833946","Johannes","362874","03/09/2018","52.49087017605949","13.42356397574015","5","Apartment in Neukölln/Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","9","78","0.11","Entire home/apt"
"262","2","1836439","Alexander","363454","03/11/2018","52.493230157068176","13.411829873046429","3","Apartment Berlin Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","180","82","2.36","Entire home/apt"
"12","3","1968246","Sabine","393598","01/04/2017","52.48367158519017","13.438808515292578","180","Quiet Oasis  in ""Kreuzkölln"" 60 sqm","Reuterstraße","Neukölln","54","67","0.68","Entire home/apt"
"58","1","1992886","Lukas","398962","03/10/2016","52.490690928623685","13.423302633136935","20","SUNNY LOFT/ARTIST-SPACE IN NEUKÖLLN","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","15","80","0.19","Entire home/apt"
"173","1","1994169","Anaís","399312","20/08/2018","52.476364399806435","13.425452159668202","4","Bright and cosy flat wit balcony :)","Schillerpromenade","Neukölln","26","86","0.34","Entire home/apt"
"0","1","1999892","Doris","400642","28/10/2015","52.50301534556475","13.292804372974862","12"," sunny and spacious 2-room flat","Neue Kantstraße","Charlottenburg-Wilm.","5","75","0.1","Entire home/apt"
"0","1","2002727","Daniel & Dietmar","401242","20/03/2018","52.54049136983425","13.416037945922547","5","Beautiful & large in central Berlin","Helmholtzplatz","Pankow","42","130","0.55","Entire home/apt"
"310","1","536271","Josefine","404175","22/08/2018","52.54106539536742","13.422480229854102","4","cozy and sunny Appt. in PRENZLBERG","Helmholtzplatz","Pankow","10","80","0.54","Entire home/apt"
"216","1","2035424","Björn","408756","04/11/2018","52.53877354563894","13.411182716466207","3","ZAZA - APARTMENT PRENZLAUER BERG","Prenzlauer Berg Südwest","Pankow","148","99","1.95","Entire home/apt"
"365","1","2040353","Ashild","409846","23/09/2018","52.52642135372985","13.38993149688277","2","Artist Flat Mitte: Soho of Berlin","Alexanderplatz","Mitte","12","180","0.15","Private room"
"0","1","2089041","Tobias","420114","10/09/2018","52.514196468323824","13.415406043819397","3","Stylish Attic-Penthouse in Mitte/Kreuzberg","Alexanderplatz","Mitte","51","100","0.65","Private room"
"140","2","2115002","Hans","425411","05/11/2018","52.53052158154372","13.390029089670797","2","Nice vacation apartment in Berlin-Mitte","Brunnenstr. Süd","Mitte","115","70","4.49","Entire home/apt"
"127","2","2115002","Hans","425487","05/11/2018","52.52917695324283","13.388011952714923","2","Nice and quiet apartment in Berlin-Mitte","Brunnenstr. Süd","Mitte","90","85","1.13","Entire home/apt"
"0","1","2100173","Nicolai","429677","","52.49197274827641","13.414659231299328","7","90 m² Family Base @ Kreuzberg /Gräfekiez","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","75","","Entire home/apt"
"1","1","2099340","Amanda","439089","","52.541223858954524","13.4134272097151","15","Spacious & Sunny in Prenzlauer Berg","Helmholtzplatz","Pankow","0","95","","Entire home/apt"
"155","1","2236088","Ingo","450325","08/07/2018","52.53850807086277","13.40685883897752","60","gorgeous old chocolate factory","Prenzlauer Berg Südwest","Pankow","55","109","0.69","Entire home/apt"
"252","1","2246564","Kim","452164","13/04/2017","52.53110408336511","13.388506982556049","5","In the middle of Mitte and green!","Brunnenstr. Süd","Mitte","6","130","0.09","Entire home/apt"
"339","1","1981166","Ilka","456839","05/10/2018","52.43719560660183","13.242451106699965","2","Charming converted cottage","Zehlendorf  Nord","Steglitz - Zehlendorf","13","90","0.17","Entire home/apt"
"254","1","2271792","Stefan","456902","01/11/2018","52.49295223354307","13.412857534622262","2","Maisonette Apartment in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","211","83","2.77","Entire home/apt"
"352","1","978210","Hannelore","458586","03/11/2018","52.603266043540295","13.481913875824281","2","You are looking for peace and relax","Karow","Pankow","77","70","1.02","Entire home/apt"
"5","2","2281237","Antje","458800","29/10/2018","52.54040836422394","13.421441218825596","2","Beautiful 3BR, Excellent location","Helmholtzplatz","Pankow","10","209","0.13","Entire home/apt"
"0","1","311022","Antonia","462459","31/05/2018","52.532849336953326","13.419731664983226","4","COOL BERLIN MITTE FLAT","Prenzlauer Berg Südwest","Pankow","9","70","0.11","Entire home/apt"
"325","2","2347025","Alex","473386","21/10/2018","52.499521955308694","13.33616916039435","60","Schoeneberg, KaDeWe, Gay Area (201)","Düsseldorfer Straße","Charlottenburg-Wilm.","67","95","0.87","Entire home/apt"
"344","1","2366664","Torsten","477515","03/11/2018","52.543973392929374","13.419565819803038","3","Apartment in Prenslauerberg, Mitte,","Helmholtzplatz","Pankow","107","189","1.4","Entire home/apt"
"93","2","2368302","Viktoria","478015","17/09/2018","52.498244441528676","13.353819312695578","3","Sunny and Spacious Design Apartment","Schöneberg-Nord","Tempelhof - Schöneberg","42","85","0.54","Entire home/apt"
"359","2","2437942","Marius","493539","28/10/2018","52.51736391557586","13.415290385441535","1","Spend the night in the oldest house in Berlin!","Alexanderplatz","Mitte","234","125","6.43","Entire home/apt"
"314","3","955509","Karsten","499342","23/10/2018","52.53568861617721","13.378662856871815","2","Central, bright & charming in Mitte","Brunnenstr. Süd","Mitte","267","75","3.51","Entire home/apt"
"324","3","955509","Karsten","499353","22/10/2018","52.536915126877986","13.380002390610205","2","Central & tasteful apt in Mitte","Brunnenstr. Süd","Mitte","227","75","3.04","Entire home/apt"
"0","2","2470260","Izabela","500641","19/10/2018","52.53873037454047","13.41449218551495","4","Kollwitzplatz - Prenzlauer Berg","Prenzlauer Berg Südwest","Pankow","152","73","2.14","Entire home/apt"
"0","2","2480274","Marfisa","502598","30/06/2017","52.53363699640833","13.400973272723244","3","Casa Marfisa: great location, Mitte","Brunnenstr. Süd","Mitte","7","98","0.09","Entire home/apt"
"293","1","1471309","Ori","507671","22/10/2018","52.49471763416499","13.427073008771398","2","Best Location in Berlin-Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","45","80","0.58","Entire home/apt"
"347","2","2494425","Manuel","511935","09/10/2018","52.48891897544427","13.350346386958877","4","high standard 170sqm rooftop w/2ter in Schöneberg","Schöneberg-Süd","Tempelhof - Schöneberg","51","235","0.67","Entire home/apt"
"66","1","2537112","Adam","515145","20/09/2017","52.50490204751287","13.399174983466954","3","Attic near Checkpoint Charlie","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","99","115","1.28","Entire home/apt"
"0","1","98130","Samuel","517990","","52.49025220720894","13.395124858848488","7","great 3 room apartment - great location","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","79","","Entire home/apt"
"269","2","2561273","Anett","520538","11/08/2018","52.54377218117116","13.418624064748428","2","Apart. Prenzlb./Helmholtzplatz WiFi","Helmholtzplatz","Pankow","61","99","0.79","Entire home/apt"
"0","1","2581736","Sandra","525162","02/04/2018","52.533499002249634","13.427622460447498","3","Designer Loft in Berlin, Germany","Prenzlauer Berg Süd","Pankow","2","160","0.05","Entire home/apt"
"153","2","2619552","Edward","533155","10/09/2018","52.52494986299267","13.329589293770988","3","1 Room Studio-Complete privacy, separate entrance.","Moabit West","Mitte","90","90","1.17","Private room"
"214","1","2625980","Ben","533864","10/10/2018","52.5060690971576","13.422312908387983","4","new, stylish, comfortable, center","Alexanderplatz","Mitte","44","100","0.59","Entire home/apt"
"30","1","219690","Henrik","537442","24/09/2018","52.494522097530385","13.411940116486678","3","Kreuzberg, danish design, quiet!","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","72","80","0.95","Entire home/apt"
"0","3","2659582","Vladyslav","541020","19/06/2017","52.49951589925323","13.302111471850727","4"," Charming apartment on KU-DAMM","Neue Kantstraße","Charlottenburg-Wilm.","15","80","0.2","Entire home/apt"
"0","3","2659582","Vladyslav","541288","07/12/2015","52.449914454468306","13.34827823062736","4","10 MINUTES TO THE POTSDAMERPLATZ","Albrechtstr.","Steglitz - Zehlendorf","3","80","0.05","Entire home/apt"
"219","1","2662493","Silke","541569","23/10/2018","52.54857899985899","13.399929322913177","2","Apartment near Mauerpark","Prenzlauer Berg Nordwest","Pankow","166","68","2.16","Entire home/apt"
"0","4","2677541","Dimitri","542316","17/06/2016","52.34620285150367","13.644671305664918","2","by the lake","Schmöckwitz/Karolinenhof/Rauchfangswerder","Treptow - Köpenick","2","99","0.03","Entire home/apt"
"159","1","2690936","Britt","545037","04/04/2016","52.50579836295017","13.29771343613589","30","ROOF TERRACE DREAM CHARLOTTENBURG","Neue Kantstraße","Charlottenburg-Wilm.","3","70","0.04","Entire home/apt"
"0","1","2678998","Barbara & Patrick","545065","28/02/2018","52.509707201234804","13.452684423155516","3","Nice modern flat in Berlin-City","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","8","85","0.35","Entire home/apt"
"0","1","2706150","Rolf","550621","16/10/2014","52.53457589940278","13.411293683127782","1","3 rooms at 100 m2 perfect also for families","Prenzlauer Berg Südwest","Pankow","2","79","0.03","Entire home/apt"
"0","1","2711079","Lena","551644","11/06/2016","52.49193361833788","13.410419105354665","20","Charming, sunny, clean central flat","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","15","69","0.28","Private room"
"248","1","344615","Melissa","556691","25/02/2018","52.54013788471488","13.373222455413499","3","Beautiful Large Apartment in Mitte!","Brunnenstr. Nord","Mitte","5","120","0.07","Entire home/apt"
"323","1","2746801","Carolin","559794","15/08/2016","52.48127250757196","13.423196342639955","7","Berlinesque Charme in Neukölln","Schillerpromenade","Neukölln","6","70","0.08","Entire home/apt"
"329","2","783178","Raphael","563505","15/10/2018","52.50373313802653","13.309323465307642","3","MINI KINO BERLIN","Kurfürstendamm","Charlottenburg-Wilm.","29","75","0.67","Entire home/apt"
"12","2","2788076","Thomas","566841","04/11/2018","52.51374248367387","13.451837612704157","3","2-room apartment in Friedrichshain","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","18","75","1.28","Entire home/apt"
"0","1","2820919","Michael","573259","13/08/2018","52.5251097766005","13.33860605515606","2","1 bedroom in beautiful 3 room apt Berlin Mitte","Moabit West","Mitte","6","120","0.17","Private room"
"284","3","308441","Amit","580013","05/11/2018","52.49977893024366","13.343653075358874","4","Gorgeous Delux Apartment near Kudamm, KaDeWe","Schöneberg-Nord","Tempelhof - Schöneberg","117","76","1.52","Entire home/apt"
"0","1","2865743","Britta","582053","07/10/2018","52.53761347643755","13.423473596191116","3","Beautiful Flat in Prenzlauer Berg","Prenzlauer Berg Südwest","Pankow","37","70","0.5","Entire home/apt"
"184","1","2900624","Leo","588011","28/10/2018","52.49278854872381","13.426902887073286","3","Kreuzberg idyll on the Landwehrkana","Reuterstraße","Neukölln","103","100","1.34","Entire home/apt"
"265","1","214457","Aidan","592020","26/10/2018","52.443541765792375","13.337008848454262","3","Berlin, canalside loft-like living","Lankwitz","Steglitz - Zehlendorf","11","70","0.22","Entire home/apt"
"26","2","2933986","Serpil & Ariane","594027","18/10/2018","52.527740833372555","13.40778127831125","4","spacious Apartment in best area in Mitte","Alexanderplatz","Mitte","61","160","1.9","Entire home/apt"
"69","2","2933986","Serpil & Ariane","594032","14/10/2018","52.49739530069231","13.302588936027284","4","NEW City West apt. for 8 people","Halensee","Charlottenburg-Wilm.","43","140","1.39","Entire home/apt"
"0","2","2453841","Marc","594495","19/08/2016","52.49354165843861","13.416756571226626","14","Spacious Top Floor 4 Rooms Children","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","3","70","0.04","Entire home/apt"
"0","1","2941249","Erica","595231","05/07/2018","52.501521482871695","13.415840271334323","2","Spacious, sunny studio in the heart of Kreuzberg!","nördliche Luisenstadt","Friedrichshain-Kreuzberg","9","70","0.35","Entire home/apt"
"353","3","2958863","Gregor","598407","15/10/2018","52.4928171170776","13.412605921968062","30","Small Paradise in Berlin Kreuzberg (2 bath rooms)","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","74","98","0.98","Entire home/apt"
"310","1","1629714","Ilias","598982","01/07/2018","52.495711124705615","13.434313096921802","60","Altbau Kreuzberg Wienerstrasse","südliche Luisenstadt","Friedrichshain-Kreuzberg","54","120","0.72","Entire home/apt"
